n,addr,raw_sample,scaled_sample,sd_out
5047,48,16896,6336,0
5048,49,17199,6449,0
5049,50,17499,6562,1
5050,51,17795,6673,1
5051,52,18088,6783,1
5052,53,18378,6891,1
5053,54,18664,6999,0
5054,55,18946,7104,0
5055,56,19225,7209,1
5056,57,19499,7312,1
5057,58,19771,7414,1
5058,59,20038,7514,1
5059,60,20301,7612,0
5060,61,20561,7710,0
5061,62,20817,7806,0
5062,63,21068,7900,1
5063,64,21316,7993,1
5064,65,21560,8085,1
5065,66,21799,8174,1
5066,67,22035,8263,0
5067,68,22266,8349,0
5068,69,22493,8434,1
5069,70,22716,8518,1
5070,71,22935,8600,1
5071,72,23150,8681,1
5072,73,23360,8760,0
5073,74,23566,8837,0
5074,75,23768,8913,0
5075,76,23965,8986,1
5076,77,24158,9059,1
5077,78,24347,9130,1
5078,79,24531,9199,1
5079,80,24710,9266,1
5080,81,24886,9332,0
5081,82,25057,9396,0
5082,83,25223,9458,1
5083,84,25385,9519,1
5084,86,25543,9578,1
5085,87,25844,9691,1
5086,88,25988,9745,0
5087,89,26127,9797,0
5088,90,26262,9848,0
5089,91,26393,9897,1
5090,92,26519,9944,1
5091,93,26640,9990,1
5092,94,26757,10033,1
5093,95,26870,10076,1
5094,96,26978,10116,0
5095,97,27081,10155,0
5096,98,27180,10192,1
5097,99,27275,10228,1
5098,100,27365,10261,1
5099,101,27451,10294,1
5100,102,27532,10324,0
5101,103,27609,10353,0
5102,104,27681,10380,1
5103,105,27749,10405,1
5104,106,27813,10429,1
5105,107,27872,10452,1
5106,108,27927,10472,0
5107,109,27978,10491,0
5108,110,28024,10509,1
5109,111,28067,10525,1
5110,112,28105,10539,1
5111,113,28138,10551,1
5112,114,28168,10563,0
5113,115,28193,10572,0
5114,116,28215,10580,1
5115,117,28232,10587,1
5116,118,28245,10591,1
5117,119,28255,10595,1
5118,120,28260,10597,0
5119,121,28261,10597,0
5120,122,28259,10597,1
5121,123,28252,10594,1
5122,124,28242,10590,1
5123,125,28228,10585,0
5124,126,28211,10579,0
5125,127,28189,10570,1
5126,129,28164,10561,1
5127,130,28104,10539,1
5128,131,28068,10525,1
5129,132,28029,10510,0
5130,133,27987,10495,0
5131,134,27941,10477,1
5132,135,27892,10459,1
5133,136,27840,10440,1
5134,137,27785,10419,1
5135,138,27726,10397,0
5136,139,27665,10374,0
5137,140,27600,10350,1
5138,141,27533,10324,1
5139,142,27463,10298,1
5140,143,27390,10271,1
5141,144,27315,10243,0
5142,145,27237,10213,0
5143,146,27156,10183,1
5144,147,27073,10152,1
5145,148,26987,10120,1
5146,149,26900,10087,1
5147,150,26810,10053,0
5148,151,26717,10018,0
5149,152,26623,9983,1
5150,153,26527,9947,1
5151,154,26429,9910,1
5152,155,26330,9873,1
5153,156,26229,9835,0
5154,157,26126,9797,0
5155,158,26022,9758,1
5156,159,25917,9718,1
5157,160,25810,9678,1
5158,161,25703,9638,0
5159,162,25595,9598,0
5160,163,25486,9557,1
5161,164,25376,9516,1
5162,165,25267,9475,1
5163,166,25156,9433,1
5164,167,25046,9392,0
5165,168,24936,9351,0
5166,169,24826,9309,1
5167,171,24717,9268,1
5168,172,24501,9187,1
5169,173,24394,9147,1
5170,174,24289,9108,0
5171,175,24185,9069,0
5172,176,24084,9031,0
5173,177,23984,8994,1
5174,178,23886,8957,1
5175,179,23791,8921,1
5176,180,23699,8887,1
5177,181,23610,8853,1
5178,182,23525,8821,0
5179,183,23443,8791,0
5180,184,23365,8761,1
5181,185,23292,8734,1
5182,186,23223,8708,1
5183,187,23159,8684,0
5184,188,23100,8662,0
5185,189,23047,8642,1
5186,190,22999,8624,1
5187,191,22958,8609,1
5188,192,22924,8596,1
5189,193,22896,8586,0
5190,194,22875,8578,0
5191,195,22862,8573,1
5192,196,22856,8571,1
5193,197,22859,8572,1
5194,198,22870,8576,0
5195,199,22889,8583,0
5196,200,22918,8594,1
5197,201,22955,8608,1
5198,202,23002,8625,1
5199,203,23058,8646,1
5200,204,23124,8671,0
5201,205,23199,8699,0
5202,206,23285,8731,0
5203,207,23381,8767,1
5204,208,23486,8807,1
5205,209,23602,8850,1
5206,210,23728,8898,1
5207,211,23864,8949,1
5208,212,24010,9003,0
5209,214,24166,9062,0
5210,215,24508,9190,1
5211,216,24692,9259,1
5212,217,24886,9332,1
5213,218,25089,9408,0
5214,219,25300,9487,0
5215,220,25519,9569,1
5216,221,25745,9654,1
5217,222,25978,9741,1
5218,223,26218,9831,1
5219,224,26464,9924,0
5220,225,26715,10018,0
5221,226,26971,10114,1
5222,227,27230,10211,1
5223,228,27493,10309,1
5224,229,27758,10409,1
5225,230,28024,10509,0
5226,231,28292,10609,0
5227,232,28559,10709,1
5228,233,28826,10809,1
5229,234,29090,10908,1
5230,235,29352,11007,1
5231,236,29611,11104,0
5232,237,29865,11199,0
5233,238,30113,11292,1
5234,239,30355,11383,1
5235,240,30590,11471,1
5236,241,30817,11556,1
5237,242,31035,11638,0
5238,243,31243,11716,0
5239,244,31441,11790,1
5240,245,31628,11860,1
5241,246,31802,11925,1
5242,247,31964,11986,1
5243,248,32112,12042,0
5244,249,32247,12092,0
5245,250,32367,12137,1
5246,251,32471,12176,1
5247,252,32561,12210,1
5248,253,32635,12238,1
5249,254,32692,12259,0
5250,255,32734,12275,0
5251,257,32759,12284,1
5252,258,32759,12284,1
5253,259,32734,12275,1
5254,260,32692,12259,1
5255,261,32635,12238,1
5256,262,32561,12210,0
5257,263,32471,12176,0
5258,264,32367,12137,1
5259,265,32247,12092,1
5260,266,32112,12042,1
5261,267,31964,11986,1
5262,268,31802,11925,0
5263,269,31628,11860,0
5264,270,31441,11790,1
5265,271,31243,11716,1
5266,272,31035,11638,1
5267,273,30817,11556,1
5268,274,30590,11471,0
5269,275,30355,11383,0
5270,276,30113,11292,1
5271,277,29865,11199,1
5272,278,29611,11104,1
5273,279,29352,11007,1
5274,280,29090,10908,0
5275,281,28826,10809,0
5276,282,28559,10709,1
5277,283,28292,10609,1
5278,284,28024,10509,1
5279,285,27758,10409,1
5280,286,27493,10309,0
5281,287,27230,10211,0
5282,288,26971,10114,1
5283,289,26715,10018,1
5284,290,26464,9924,1
5285,291,26218,9831,1
5286,292,25978,9741,0
5287,293,25745,9654,0
5288,294,25519,9569,1
5289,295,25300,9487,1
5290,296,25089,9408,1
5291,297,24886,9332,1
5292,299,24692,9259,0
5293,300,24332,9124,0
5294,301,24166,9062,1
5295,302,24010,9003,1
5296,303,23864,8949,1
5297,304,23728,8898,0
5298,305,23602,8850,0
5299,306,23486,8807,1
5300,307,23381,8767,1
5301,308,23285,8731,1
5302,309,23199,8699,1
5303,310,23124,8671,0
5304,311,23058,8646,0
5305,312,23002,8625,1
5306,313,22955,8608,1
5307,314,22918,8594,1
5308,315,22889,8583,0
5309,316,22870,8576,0
5310,317,22859,8572,1
5311,318,22856,8571,1
5312,319,22862,8573,1
5313,320,22875,8578,1
5314,321,22896,8586,0
5315,322,22924,8596,0
5316,323,22958,8609,1
5317,324,22999,8624,1
5318,325,23047,8642,1
5319,326,23100,8662,0
5320,327,23159,8684,0
5321,328,23223,8708,1
5322,329,23292,8734,1
5323,330,23365,8761,1
5324,331,23443,8791,1
5325,332,23525,8821,0
5326,333,23610,8853,0
5327,334,23699,8887,0
5328,335,23791,8921,1
5329,336,23886,8957,1
5330,337,23984,8994,1
5331,338,24084,9031,1
5332,339,24185,9069,1
5333,340,24289,9108,0
5334,342,24394,9147,0
5335,343,24609,9228,1
5336,344,24717,9268,1
5337,345,24826,9309,1
5338,346,24936,9351,0
5339,347,25046,9392,0
5340,348,25156,9433,1
5341,349,25267,9475,1
5342,350,25376,9516,1
5343,351,25486,9557,1
5344,352,25595,9598,0
5345,353,25703,9638,0
5346,354,25810,9678,1
5347,355,25917,9718,1
5348,356,26022,9758,1
5349,357,26126,9797,1
5350,358,26229,9835,0
5351,359,26330,9873,0
5352,360,26429,9910,1
5353,361,26527,9947,1
5354,362,26623,9983,1
5355,363,26717,10018,0
5356,364,26810,10053,0
5357,365,26900,10087,1
5358,366,26987,10120,1
5359,367,27073,10152,1
5360,368,27156,10183,1
5361,369,27237,10213,0
5362,370,27315,10243,0
5363,371,27390,10271,1
5364,372,27463,10298,1
5365,373,27533,10324,1
5366,374,27600,10350,1
5367,375,27665,10374,0
5368,376,27726,10397,0
5369,377,27785,10419,1
5370,378,27840,10440,1
5371,379,27892,10459,1
5372,380,27941,10477,1
5373,381,27987,10495,0
5374,382,28029,10510,0
5375,383,28068,10525,1
5376,385,28104,10539,1
5377,386,28164,10561,1
5378,387,28189,10570,1
5379,388,28211,10579,0
5380,389,28228,10585,0
5381,390,28242,10590,1
5382,391,28252,10594,1
5383,392,28259,10597,1
5384,393,28261,10597,1
5385,394,28260,10597,0
5386,395,28255,10595,0
5387,396,28245,10591,1
5388,397,28232,10587,1
5389,398,28215,10580,1
5390,399,28193,10572,1
5391,400,28168,10563,0
5392,401,28138,10551,0
5393,402,28105,10539,1
5394,403,28067,10525,1
5395,404,28024,10509,1
5396,405,27978,10491,1
5397,406,27927,10472,0
5398,407,27872,10452,0
5399,408,27813,10429,0
5400,409,27749,10405,1
5401,410,27681,10380,1
5402,411,27609,10353,1
5403,412,27532,10324,1
5404,413,27451,10294,1
5405,414,27365,10261,0
5406,415,27275,10228,0
5407,416,27180,10192,1
5408,417,27081,10155,1
5409,418,26978,10116,1
5410,419,26870,10076,1
5411,420,26757,10033,0
5412,421,26640,9990,0
5413,422,26519,9944,1
5414,423,26393,9897,1
5415,424,26262,9848,1
5416,425,26127,9797,1
5417,427,25988,9745,0
5418,428,25696,9636,0
5419,429,25543,9578,1
5420,430,25385,9519,1
5421,431,25223,9458,1
5422,432,25057,9396,1
5423,433,24886,9332,0
5424,434,24710,9266,0
5425,435,24531,9199,0
5426,436,24347,9130,1
5427,437,24158,9059,1
5428,438,23965,8986,1
5429,439,23768,8913,1
5430,440,23566,8837,1
5431,441,23360,8760,0
5432,442,23150,8681,0
5433,443,22935,8600,1
5434,444,22716,8518,1
5435,445,22493,8434,1
5436,446,22266,8349,0
5437,447,22035,8263,0
5438,448,21799,8174,1
5439,449,21560,8085,1
5440,450,21316,7993,1
5441,451,21068,7900,1
5442,452,20817,7806,0
5443,453,20561,7710,0
5444,454,20301,7612,0
5445,455,20038,7514,1
5446,456,19771,7414,1
5447,457,19499,7312,1
5448,458,19225,7209,1
5449,459,18946,7104,1
5450,460,18664,6999,0
5451,461,18378,6891,0
5452,462,18088,6783,0
5453,463,17795,6673,1
5454,464,17499,6562,1
5455,465,17199,6449,1
5456,466,16896,6336,1
5457,467,16589,6220,0
5458,468,16279,6104,0
5459,470,15966,5987,1
5460,471,15331,5749,1
5461,472,15009,5628,1
5462,473,14683,5506,0
5463,474,14355,5383,0
5464,475,14024,5259,0
5465,476,13690,5133,1
5466,477,13353,5007,1
5467,478,13014,4880,1
5468,479,12672,4752,1
5469,480,12328,4623,0
5470,481,11981,4492,0
5471,482,11632,4362,1
5472,483,11280,4230,1
5473,484,10926,4097,1
5474,485,10570,3963,0
5475,486,10211,3829,0
5476,487,9851,3694,0
5477,488,9489,3558,1
5478,489,9125,3421,1
5479,490,8758,3284,1
5480,491,8391,3146,1
5481,492,8021,3007,0
5482,493,7650,2868,0
5483,494,7277,2728,0
5484,495,6903,2588,1
5485,496,6527,2447,1
5486,497,6150,2306,1
5487,498,5772,2164,0
5488,499,5392,2022,0
5489,500,5012,1879,0
5490,501,4630,1736,1
5491,502,4248,1593,1
5492,503,3864,1449,1
5493,504,3480,1305,1
5494,505,3095,1160,0
5495,506,2710,1016,0
5496,507,2324,871,0
5497,508,1937,726,1
5498,509,1550,581,1
5499,510,1163,436,1
5500,511,775,290,0
5501,513,388,145,0
5502,514,-388,32767,0
5503,515,-775,32767,1
5504,516,-1163,32767,1
5505,517,-1550,32767,1
5506,518,-1937,32767,1
5507,519,-2324,32767,1
5508,520,-2710,32767,1
5509,521,-3095,32767,1
5510,522,-3480,32767,1
5511,523,-3864,32767,1
5512,524,-4248,32767,1
5513,525,-4630,32767,1
5514,526,-5012,32767,1
5515,527,-5392,32767,1
5516,528,-5772,32767,1
5517,529,-6150,32767,1
5518,530,-6527,32767,1
5519,531,-6903,32767,1
5520,532,-7277,32767,1
5521,533,-7650,32767,1
5522,534,-8021,32767,1
5523,535,-8391,32767,1
5524,536,-8758,32767,1
5525,537,-9125,32767,1
5526,538,-9489,32767,1
5527,539,-9851,32767,1
5528,540,-10211,32767,1
5529,541,-10570,32767,1
5530,542,-10926,32767,1
5531,543,-11280,32767,1
5532,544,-11632,32767,1
5533,545,-11981,32767,1
5534,546,-12328,32767,1
5535,547,-12672,32767,1
5536,548,-13014,32767,1
5537,549,-13353,32767,1
5538,550,-13690,32767,1
5539,551,-14024,32767,1
5540,552,-14355,32767,1
5541,553,-14683,32767,1
5542,555,-15009,32767,1
5543,556,-15650,32767,1
5544,557,-15966,32767,1
5545,558,-16279,32767,1
5546,559,-16589,32767,1
5547,560,-16896,32767,1
5548,561,-17199,32767,1
5549,562,-17499,32767,1
5550,563,-17795,32767,1
5551,564,-18088,32767,1
5552,565,-18378,32767,1
5553,566,-18664,32767,1
5554,567,-18946,32767,1
5555,568,-19225,32767,1
5556,569,-19499,32767,1
5557,570,-19771,32767,1
5558,571,-20038,32767,1
5559,572,-20301,32767,1
5560,573,-20561,32767,1
5561,574,-20817,32767,1
5562,575,-21068,32767,1
5563,576,-21316,32767,1
5564,577,-21560,32767,1
5565,578,-21799,32767,1
5566,579,-22035,32767,1
5567,580,-22266,32767,1
5568,581,-22493,32767,1
5569,582,-22716,32767,1
5570,583,-22935,32767,1
5571,584,-23150,32767,1
5572,585,-23360,32767,1
5573,586,-23566,32767,1
5574,587,-23768,32767,1
5575,588,-23965,32767,1
5576,589,-24158,32767,1
5577,590,-24347,32767,1
5578,591,-24531,32767,1
5579,592,-24710,32767,1
5580,593,-24886,32767,1
5581,594,-25057,32767,1
5582,595,-25223,32767,1
5583,596,-25385,32767,1
5584,598,-25543,32767,1
5585,599,-25844,32767,1
5586,600,-25988,32767,1
5587,601,-26127,32767,1
5588,602,-26262,32767,1
5589,603,-26393,32767,1
5590,604,-26519,32767,1
5591,605,-26640,32767,1
5592,606,-26757,32767,1
5593,607,-26870,32767,1
5594,608,-26978,32767,1
5595,609,-27081,32767,1
5596,610,-27180,32767,1
5597,611,-27275,32767,1
5598,612,-27365,32767,1
5599,613,-27451,32767,1
5600,614,-27532,32767,1
5601,615,-27609,32767,1
5602,616,-27681,32767,1
5603,617,-27749,32767,1
5604,618,-27813,32767,1
5605,619,-27872,32767,1
5606,620,-27927,32767,1
5607,621,-27978,32767,1
5608,622,-28024,32767,1
5609,623,-28067,32767,1
5610,624,-28104,32767,1
5611,625,-28138,32767,1
5612,626,-28168,32767,1
5613,627,-28193,32767,1
5614,628,-28215,32767,1
5615,629,-28232,32767,1
5616,630,-28245,32767,1
5617,631,-28254,32767,1
5618,632,-28260,32767,1
5619,633,-28261,32767,1
5620,634,-28258,32767,1
5621,635,-28252,32767,1
5622,636,-28242,32767,1
5623,637,-28228,32767,1
5624,638,-28210,32767,1
5625,639,-28188,32767,1
5626,641,-28163,32767,1
5627,642,-28102,32767,1
5628,643,-28067,32767,1
5629,644,-28028,32767,1
5630,645,-27985,32767,1
5631,646,-27939,32767,1
5632,647,-27890,32767,1
5633,648,-27837,32767,1
5634,649,-27782,32767,1
5635,650,-27723,32767,1
5636,651,-27661,32767,1
5637,652,-27596,32767,1
5638,653,-27528,32767,1
5639,654,-27457,32767,1
5640,655,-27383,32767,1
5641,656,-27307,32767,1
5642,657,-27227,32767,1
5643,658,-27145,32767,1
5644,659,-27061,32767,1
5645,660,-26974,32767,1
5646,661,-26884,32767,1
5647,662,-26792,32767,1
5648,663,-26697,32767,1
5649,664,-26600,32767,1
5650,665,-26501,32767,1
5651,666,-26400,32767,1
5652,667,-26297,32767,1
5653,668,-26191,32767,1
5654,669,-26084,32767,1
5655,670,-25975,32767,1
5656,671,-25863,32767,1
5657,672,-25750,32767,1
5658,673,-25636,32767,1
5659,674,-25519,32767,1
5660,675,-25401,32767,1
5661,676,-25282,32767,1
5662,677,-25161,32767,1
5663,678,-25039,32767,1
5664,679,-24915,32767,1
5665,680,-24790,32767,1
5666,681,-24664,32767,1
5667,683,-24537,32767,1
5668,684,-24280,32767,1
5669,685,-24150,32767,1
5670,686,-24019,32767,1
5671,687,-23888,32767,1
5672,688,-23755,32767,1
5673,689,-23623,32767,1
5674,690,-23489,32767,1
5675,691,-23355,32767,1
5676,692,-23221,32767,1
5677,693,-23086,32767,1
5678,694,-22952,32767,1
5679,695,-22816,32767,1
5680,696,-22681,32767,1
5681,697,-22546,32767,1
5682,698,-22411,32767,1
5683,699,-22276,32767,1
5684,700,-22140,32767,1
5685,701,-22006,32767,1
5686,702,-21871,32767,1
5687,703,-21737,32767,1
5688,704,-21603,32767,1
5689,705,-21470,32767,1
5690,706,-21337,32767,1
5691,707,-21205,32767,1
5692,708,-21073,32767,1
5693,709,-20942,32767,1
5694,710,-20812,32767,1
5695,711,-20683,32767,1
5696,712,-20555,32767,1
5697,713,-20428,32767,1
5698,714,-20302,32767,1
5699,715,-20177,32767,1
5700,716,-20053,32767,1
5701,717,-19930,32767,1
5702,718,-19809,32767,1
5703,719,-19689,32767,1
5704,720,-19570,32767,1
5705,721,-19453,32767,1
5706,722,-19337,32767,1
5707,723,-19223,32767,1
5708,724,-19110,32767,1
5709,726,-18999,32767,1
5710,727,-18783,32767,1
5711,728,-18677,32767,1
5712,729,-18573,32767,1
5713,730,-18471,32767,1
5714,731,-18372,32767,1
5715,732,-18274,32767,1
5716,733,-18178,32767,1
5717,734,-18084,32767,1
5718,735,-17993,32767,1
5719,736,-17903,32767,1
5720,737,-17816,32767,1
5721,738,-17731,32767,1
5722,739,-17649,32767,1
5723,740,-17568,32767,1
5724,741,-17490,32767,1
5725,742,-17415,32767,1
5726,743,-17342,32767,1
5727,744,-17271,32767,1
5728,745,-17203,32767,1
5729,746,-17138,32767,1
5730,747,-17075,32767,1
5731,748,-17014,32767,1
5732,749,-16956,32767,1
5733,750,-16901,32767,1
5734,751,-16849,32767,1
5735,752,-16799,32767,1
5736,753,-16752,32767,1
5737,754,-16708,32767,1
5738,755,-16666,32767,1
5739,756,-16628,32767,1
5740,757,-16592,32767,1
5741,758,-16559,32767,1
5742,759,-16528,32767,1
5743,760,-16501,32767,1
5744,761,-16476,32767,1
5745,762,-16455,32767,1
5746,763,-16436,32767,1
5747,764,-16420,32767,1
5748,765,-16407,32767,1
5749,766,-16397,32767,1
5750,767,-16389,32767,1
5751,769,-16385,32767,1
5752,770,-16385,32767,1
5753,771,-16389,32767,1
5754,772,-16397,32767,1
5755,773,-16407,32767,1
5756,774,-16420,32767,1
5757,775,-16436,32767,1
5758,776,-16455,32767,1
5759,777,-16476,32767,1
5760,778,-16501,32767,1
5761,779,-16528,32767,1
5762,780,-16559,32767,1
5763,781,-16592,32767,1
5764,782,-16628,32767,1
5765,783,-16666,32767,1
5766,784,-16708,32767,1
5767,785,-16752,32767,1
5768,786,-16799,32767,1
5769,787,-16849,32767,1
5770,788,-16901,32767,1
5771,789,-16956,32767,1
5772,790,-17014,32767,1
5773,791,-17075,32767,1
5774,792,-17138,32767,1
5775,793,-17203,32767,1
5776,794,-17271,32767,1
5777,795,-17342,32767,1
5778,796,-17415,32767,1
5779,797,-17490,32767,1
5780,798,-17568,32767,1
5781,799,-17649,32767,1
5782,800,-17731,32767,1
5783,801,-17816,32767,1
5784,802,-17903,32767,1
5785,803,-17993,32767,1
5786,804,-18084,32767,1
5787,805,-18178,32767,1
5788,806,-18274,32767,1
5789,807,-18372,32767,1
5790,808,-18471,32767,1
5791,809,-18573,32767,1
5792,811,-18677,32767,1
5793,812,-18890,32767,1
5794,813,-18999,32767,1
5795,814,-19110,32767,1
5796,815,-19223,32767,1
5797,816,-19337,32767,1
5798,817,-19453,32767,1
5799,818,-19570,32767,1
5800,819,-19689,32767,1
5801,820,-19809,32767,1
5802,821,-19930,32767,1
5803,822,-20053,32767,1
5804,823,-20177,32767,1
5805,824,-20302,32767,1
5806,825,-20428,32767,1
5807,826,-20555,32767,1
5808,827,-20683,32767,1
5809,828,-20812,32767,1
5810,829,-20942,32767,1
5811,830,-21073,32767,1
5812,831,-21205,32767,1
5813,832,-21337,32767,1
5814,833,-21470,32767,1
5815,834,-21603,32767,1
5816,835,-21737,32767,1
5817,836,-21871,32767,1
5818,837,-22006,32767,1
5819,838,-22140,32767,1
5820,839,-22276,32767,1
5821,840,-22411,32767,1
5822,841,-22546,32767,1
5823,842,-22681,32767,1
5824,843,-22816,32767,1
5825,844,-22952,32767,1
5826,845,-23086,32767,1
5827,846,-23221,32767,1
5828,847,-23355,32767,1
5829,848,-23489,32767,1
5830,849,-23623,32767,1
5831,850,-23755,32767,1
5832,851,-23888,32767,1
5833,852,-24019,32767,1
5834,854,-24150,32767,1
5835,855,-24409,32767,1
5836,856,-24537,32767,1
5837,857,-24664,32767,1
5838,858,-24790,32767,1
5839,859,-24915,32767,1
5840,860,-25039,32767,1
5841,861,-25161,32767,1
5842,862,-25282,32767,1
5843,863,-25401,32767,1
5844,864,-25519,32767,1
5845,865,-25636,32767,1
5846,866,-25750,32767,1
5847,867,-25863,32767,1
5848,868,-25975,32767,1
5849,869,-26084,32767,1
5850,870,-26191,32767,1
5851,871,-26297,32767,1
5852,872,-26400,32767,1
5853,873,-26501,32767,1
5854,874,-26600,32767,1
5855,875,-26697,32767,1
5856,876,-26792,32767,1
5857,877,-26884,32767,1
5858,878,-26974,32767,1
5859,879,-27061,32767,1
5860,880,-27145,32767,1
5861,881,-27227,32767,1
5862,882,-27307,32767,1
5863,883,-27383,32767,1
5864,884,-27457,32767,1
5865,885,-27528,32767,1
5866,886,-27596,32767,1
5867,887,-27661,32767,1
5868,888,-27723,32767,1
5869,889,-27782,32767,1
5870,890,-27837,32767,1
5871,891,-27890,32767,1
5872,892,-27939,32767,1
5873,893,-27985,32767,1
5874,894,-28028,32767,1
5875,895,-28067,32767,1
5876,897,-28102,32767,1
5877,898,-28163,32767,1
5878,899,-28188,32767,1
5879,900,-28210,32767,1
5880,901,-28228,32767,1
5881,902,-28242,32767,1
5882,903,-28252,32767,1
5883,904,-28258,32767,1
5884,905,-28261,32767,1
5885,906,-28260,32767,1
5886,907,-28254,32767,1
5887,908,-28245,32767,1
5888,909,-28232,32767,1
5889,910,-28215,32767,1
5890,911,-28193,32767,1
5891,912,-28168,32767,1
5892,913,-28138,32767,1
5893,914,-28104,32767,1
5894,915,-28067,32767,1
5895,916,-28024,32767,1
5896,917,-27978,32767,1
5897,918,-27927,32767,1
5898,919,-27872,32767,1
5899,920,-27813,32767,1
5900,921,-27749,32767,1
5901,922,-27681,32767,1
5902,923,-27609,32767,1
5903,924,-27532,32767,1
5904,925,-27451,32767,1
5905,926,-27365,32767,1
5906,927,-27275,32767,1
5907,928,-27180,32767,1
5908,929,-27081,32767,1
5909,930,-26978,32767,1
5910,931,-26870,32767,1
5911,932,-26757,32767,1
5912,933,-26640,32767,1
5913,934,-26519,32767,1
5914,935,-26393,32767,1
5915,936,-26262,32767,1
5916,937,-26127,32767,1
5917,939,-25988,32767,1
5918,940,-25696,32767,1
5919,941,-25543,32767,1
5920,942,-25385,32767,1
5921,943,-25223,32767,1
5922,944,-25057,32767,1
5923,945,-24886,32767,1
5924,946,-24710,32767,1
5925,947,-24531,32767,1
5926,948,-24347,32767,1
5927,949,-24158,32767,1
5928,950,-23965,32767,1
5929,951,-23768,32767,1
5930,952,-23566,32767,1
5931,953,-23360,32767,1
5932,954,-23150,32767,1
5933,955,-22935,32767,1
5934,956,-22716,32767,1
5935,957,-22493,32767,1
5936,958,-22266,32767,1
5937,959,-22035,32767,1
5938,960,-21799,32767,1
5939,961,-21560,32767,1
5940,962,-21316,32767,1
5941,963,-21068,32767,1
5942,964,-20817,32767,1
5943,965,-20561,32767,1
5944,966,-20301,32767,1
5945,967,-20038,32767,1
5946,968,-19771,32767,1
5947,969,-19499,32767,1
5948,970,-19225,32767,1
5949,971,-18946,32767,1
5950,972,-18664,32767,1
5951,973,-18378,32767,1
5952,974,-18088,32767,1
5953,975,-17795,32767,1
5954,976,-17499,32767,1
5955,977,-17199,32767,1
5956,978,-16896,32767,1
5957,979,-16589,32767,1
5958,980,-16279,32767,1
